Country,ObservatoryID,UnitID,DateDeployed,DateCollected,EventID,MaterialSampleID,Fraction,Preservative,Filter,CrateCover,Number of associated data files,Number of ENA sequences
ISR,Eilat,NR2,2018-10-17,2020-05-24,ARMS_Eilat_NR2_20181017_20200524,ARMS_Eilat_NR2_20181017_20200524_MF500,Motile,DMSO,500,,183,4
ISR,Eilat,NR2,2018-10-17,2020-05-24,ARMS_Eilat_NR2_20181017_20200524,ARMS_Eilat_NR2_20181017_20200524_SF45,Sessile,DMSO,45,,183,4
ITA,RavHarbour,RAVH,2021-04-22,2021-07-22,ARMS_RavHarbour_RavH1_20210422_20210722,ARMS_RavHarbour_RavH1_20210422_20210722_MF100,Motile,DMSO,100,,2,0
ITA,RavHarbour,RAVH,2021-04-22,2021-07-22,ARMS_RavHarbour_RavH1_20210422_20210722,ARMS_RavHarbour_RavH1_20210422_20210722_MF500,Motile,DMSO,500,,2,0
ITA,RavHarbour,RAVH,2021-04-22,2021-07-22,ARMS_RavHarbour_RavH1_20210422_20210722,ARMS_RavHarbour_RavH1_20210422_20210722_SF40,Sessile,DMSO,40,,2,0
ITA,RavHarbour,RAVH,2021-04-22,2021-07-22,ARMS_RavHarbour_RavH2_20210422_20210722,ARMS_RavHarbour_RavH2_20210422_20210722_MF100,Motile,DMSO,100,,0,0
ITA,RavHarbour,RAVH,2021-04-22,2021-07-22,ARMS_RavHarbour_RavH2_20210422_20210722,ARMS_RavHarbour_RavH2_20210422_20210722_MF500,Motile,DMSO,500,,0,0
ITA,RavHarbour,RAVH,2021-04-22,2021-07-22,ARMS_RavHarbour_RavH2_20210422_20210722,ARMS_RavHarbour_RavH2_20210422_20210722_SF40,Sessile,DMSO,40,,0,0
ITA,RavHarbour,RAVH,2021-04-22,2021-07-22,ARMS_RavHarbour_RavH3_20210422_20210722,ARMS_RavHarbour_RavH3_20210422_20210722_MF100,Motile,DMSO,100,,0,0
ITA,RavHarbour,RAVH,2021-04-22,2021-07-22,ARMS_RavHarbour_RavH3_20210422_20210722,ARMS_RavHarbour_RavH3_20210422_20210722_MF500,Motile,DMSO,500,,0,0
ITA,RavHarbour,RAVH,2021-04-22,2021-07-22,ARMS_RavHarbour_RavH3_20210422_20210722,ARMS_RavHarbour_RavH3_20210422_20210722_SF40,Sessile,DMSO,40,,0,0
ITA,RavMarina,RAVM,2021-04-22,2021-07-22,ARMS_RavMarina_RavM1_20210422_20210722,ARMS_RavMarina_RavM1_20210422_20210722_MF100,Motile,DMSO,100,,2,0
ITA,RavMarina,RAVM,2021-04-22,2021-07-22,ARMS_RavMarina_RavM1_20210422_20210722,ARMS_RavMarina_RavM1_20210422_20210722_MF500,Motile,DMSO,500,,2,0
ITA,RavMarina,RAVM,2021-04-22,2021-07-22,ARMS_RavMarina_RavM1_20210422_20210722,ARMS_RavMarina_RavM1_20210422_20210722_SF40,Sessile,DMSO,40,,2,0
ITA,RavMarina,RAVM,2021-04-22,2021-07-22,ARMS_RavMarina_RavM2_20210422_20210722,ARMS_RavMarina_RavM2_20210422_20210722_MF100,Motile,DMSO,100,,0,0
ITA,RavMarina,RAVM,2021-04-22,2021-07-22,ARMS_RavMarina_RavM2_20210422_20210722,ARMS_RavMarina_RavM2_20210422_20210722_MF500,Motile,DMSO,500,,0,0
ITA,RavMarina,RAVM,2021-04-22,2021-07-22,ARMS_RavMarina_RavM2_20210422_20210722,ARMS_RavMarina_RavM2_20210422_20210722_SF40,Sessile,DMSO,40,,0,0
ITA,RavMarina,RAVM,2021-04-22,2021-07-22,ARMS_RavMarina_RavM3_20210422_20210722,ARMS_RavMarina_RavM3_20210422_20210722_MF100,Motile,DMSO,100,,0,0
ITA,RavMarina,RAVM,2021-04-22,2021-07-22,ARMS_RavMarina_RavM3_20210422_20210722,ARMS_RavMarina_RavM3_20210422_20210722_MF500,Motile,DMSO,500,,0,0
ITA,RavMarina,RAVM,2021-04-22,2021-07-22,ARMS_RavMarina_RavM3_20210422_20210722,ARMS_RavMarina_RavM3_20210422_20210722_SF40,Sessile,DMSO,40,,0,0
NOR,Bodo,GStraB,2019-06-21,2020-12-07,ARMS_Bodo_GStraB_20190621_20201207,ARMS_Bodo_GStraB_20190621_20201207_MF100,Motile,DMSO,100,,21,4
NOR,Bodo,GStraB,2019-06-21,2020-12-07,ARMS_Bodo_GStraB_20190621_20201207,ARMS_Bodo_GStraB_20190621_20201207_MF500,Motile,DMSO,500,,21,4
NOR,Bodo,GStraB,2019-06-21,2020-12-07,ARMS_Bodo_GStraB_20190621_20201207,ARMS_Bodo_GStraB_20190621_20201207_SF50_Α,Sessile,DMSO,50,,21,4
NOR,Bodo,GStraM,2019-06-21,2020-12-07,ARMS_Bodo_GStraM_20190621_20201207,ARMS_Bodo_GStraM_20190621_20201207_MF100,Motile,DMSO,100,,21,4
NOR,Bodo,GStraM,2019-06-21,2020-12-07,ARMS_Bodo_GStraM_20190621_20201207,ARMS_Bodo_GStraM_20190621_20201207_MF500,Motile,DMSO,500,,21,4
NOR,Bodo,GStraM,2019-06-21,2020-12-07,ARMS_Bodo_GStraM_20190621_20201207,ARMS_Bodo_GStraM_20190621_20201207_SF50_Α,Sessile,DMSO,50,,21,4
NOR,Svalbard,S1,2018-07-06,2019-08-06,ARMS_Svalbard_S1_20180706_20190806,ARMS_Svalbard_S1_20180706_20190806_MF100_ETOH,Motile,EtOH,100,,197,4
NOR,Svalbard,S1,2018-07-06,2019-08-06,ARMS_Svalbard_S1_20180706_20190806,ARMS_Svalbard_S1_20180706_20190806_MF500_ETOH,Motile,EtOH,500,,197,6
NOR,Svalbard,S1,2018-07-06,2019-08-06,ARMS_Svalbard_S1_20180706_20190806,ARMS_Svalbard_S1_20180706_20190806_SF40_ETOH,Sessile,EtOH,40,,197,6
NOR,Svalbard,S1,2019-08-06,2020-08-04,ARMS_Svalbard_S1_20190806_20200804,ARMS_Svalbard_S1_20190806_20200804_MF100,Motile,DMSO,100,,321,6
NOR,Svalbard,S1,2019-08-06,2020-08-04,ARMS_Svalbard_S1_20190806_20200804,ARMS_Svalbard_S1_20190806_20200804_MF500,Motile,DMSO,500,,321,6
NOR,Svalbard,S1,2019-08-06,2020-08-04,ARMS_Svalbard_S1_20190806_20200804,ARMS_Svalbard_S1_20190806_20200804_SF40,Sessile,DMSO,40,,321,4
NOR,Svalbard,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH,Motile,EtOH,100,,194,6
NOR,Svalbard,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF500_ETOH,Motile,EtOH,500,,194,4
NOR,Svalbard,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_SF40_ETOH,Sessile,EtOH,40,,194,4
NOR,Svalbard,S2,2019-08-05,2020-08-01,ARMS_Svalbard_S2_20190805_20200801,ARMS_Svalbard_S2_20190805_20200801_MF100,Motile,DMSO,100,,294,4
NOR,Svalbard,S2,2019-08-05,2020-08-01,ARMS_Svalbard_S2_20190805_20200801,ARMS_Svalbard_S2_20190805_20200801_MF500,Motile,DMSO,500,,294,4
NOR,Svalbard,S2,2019-08-05,2020-08-01,ARMS_Svalbard_S2_20190805_20200801,ARMS_Svalbard_S2_20190805_20200801_SF40,Sessile,DMSO,40,,294,6
POL,Gdynia,GDY1,2018-08-13,2019-10-29,ARMS_Gdynia_GDY1_20180813_20191029,ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO,Motile,DMSO-EDTA,100,,118,6
POL,Gdynia,GDY1,2018-08-13,2019-10-29,ARMS_Gdynia_GDY1_20180813_20191029,ARMS_Gdynia_GDY1_20180813_20191029_MF500_DMSO,Motile,DMSO-EDTA,500,,118,6
POL,Gdynia,GDY1,2018-08-13,2019-10-29,ARMS_Gdynia_GDY1_20180813_20191029,ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO,Sessile,DMSO-EDTA,38,,118,3
POL,Gdynia,GDY1,2019-06-19,2019-10-29,ARMS_Gdynia_GDY1_20190619_20191029,ARMS_Gdynia_GDY1_20190619_20191029_MF100,Motile,DMSO-EDTA,100,,154,4
POL,Gdynia,GDY1,2019-06-19,2019-10-29,ARMS_Gdynia_GDY1_20190619_20191029,ARMS_Gdynia_GDY1_20190619_20191029_MF500,Motile,DMSO-EDTA,500,,154,6
POL,Gdynia,GDY1,2019-06-19,2019-10-29,ARMS_Gdynia_GDY1_20190619_20191029,ARMS_Gdynia_GDY1_20190619_20191029_SF38,Sessile,DMSO-EDTA,38,,154,4
SVN,GulfOfPiran,Fornace,2018-08-15,2018-11-18,ARMS_GulfOfPiran_Fornace_20180815_20181118,ARMS_GulfOfPiran_Fornace_20180815_20181118_MF100_DMSO,Motile,DMSO,100,,154,4
SVN,GulfOfPiran,Fornace,2018-08-15,2018-11-18,ARMS_GulfOfPiran_Fornace_20180815_20181118,ARMS_GulfOfPiran_Fornace_20180815_20181118_MF100_ETOH,Motile,EtOH,100,,154,4
SVN,GulfOfPiran,Fornace,2018-08-15,2018-11-18,ARMS_GulfOfPiran_Fornace_20180815_20181118,ARMS_GulfOfPiran_Fornace_20180815_20181118_MF500_DMSO,Motile,DMSO,500,,154,6
SVN,GulfOfPiran,Fornace,2018-08-15,2018-11-18,ARMS_GulfOfPiran_Fornace_20180815_20181118,ARMS_GulfOfPiran_Fornace_20180815_20181118_MF500_ETOH,Motile,EtOH,200,,154,4
SVN,GulfOfPiran,Fornace,2018-08-15,2018-11-18,ARMS_GulfOfPiran_Fornace_20180815_20181118,ARMS_GulfOfPiran_Fornace_20180815_20181118_SF_DMSO,Sessile,DMSO-EDTA,not provided,,154,4
SVN,GulfOfPiran,Fornace,2018-08-15,2018-11-18,ARMS_GulfOfPiran_Fornace_20180815_20181118,ARMS_GulfOfPiran_Fornace_20180815_20181118_SF_ETOH,Sessile,EtOH,not provided,,154,4
SWE,Koster,VH1,2018-04-18,2019-05-27,ARMS_Koster_VH1_20180418_20190527,ARMS_Koster_VH1_20180418_20190527_MF100_DMSO,Motile,DMSO,100,Yes,117,6
SWE,Koster,VH1,2018-04-18,2019-05-27,ARMS_Koster_VH1_20180418_20190527,ARMS_Koster_VH1_20180418_20190527_MF500_DMSO,Motile,DMSO,500,Yes,117,6
SWE,Koster,VH1,2018-04-18,2019-05-27,ARMS_Koster_VH1_20180418_20190527,ARMS_Koster_VH1_20180418_20190527_SF40_DMSO,Sessile,DMSO,40,Yes,117,6
SWE,Koster,VH1,2019-05-27,2020-07-16,ARMS_Koster_VH1_20190527_20200716,ARMS_Koster_VH1_20190527_20200716_MF100,Motile,DMSO,100,,36,6
SWE,Koster,VH1,2019-05-27,2020-07-16,ARMS_Koster_VH1_20190527_20200716,ARMS_Koster_VH1_20190527_20200716_MF500,Motile,DMSO,500,,36,6
SWE,Koster,VH1,2019-05-27,2020-07-16,ARMS_Koster_VH1_20190527_20200716,ARMS_Koster_VH1_20190527_20200716_SF40,Sessile,DMSO,40,,36,6
SWE,Koster,VH1,2020-07-16,2021-06-08,ARMS_Koster_VH1_20200716_20210608,ARMS_Koster_VH1_20200716_20210608_MF100,Motile,DMSO,100,,19,0
SWE,Koster,VH1,2020-07-16,2021-06-08,ARMS_Koster_VH1_20200716_20210608,ARMS_Koster_VH1_20200716_20210608_MF500,Motile,DMSO,500,,19,0
SWE,Koster,VH1,2020-07-16,2021-06-08,ARMS_Koster_VH1_20200716_20210608,ARMS_Koster_VH1_20200716_20210608_SF40,Sessile,DMSO,40,,19,0
SWE,Koster,VH2,2018-04-18,2018-09-06,ARMS_Koster_VH2_20180418_20180906,ARMS_Koster_VH2_20180418_20180906_MF100_ETOH,Motile,EtOH,100,Yes,76,6
SWE,Koster,VH2,2018-04-18,2018-09-06,ARMS_Koster_VH2_20180418_20180906,ARMS_Koster_VH2_20180418_20180906_MF500_ETOH,Motile,EtOH,500,Yes,76,6
SWE,Koster,VH2,2018-04-18,2018-09-06,ARMS_Koster_VH2_20180418_20180906,ARMS_Koster_VH2_20180418_20180906_PS90_ETOH,Plankton,EtOH,90,N/A (Not relevant information for this fraction/sample),76,4
SWE,Koster,VH2,2018-04-18,2018-09-06,ARMS_Koster_VH2_20180418_20180906,ARMS_Koster_VH2_20180418_20180906_SED100_DMSO,Sediment,DMSO,100,N/A (Not relevant information for this fraction/sample),76,6
SWE,Koster,VH2,2018-04-18,2018-09-06,ARMS_Koster_VH2_20180418_20180906,ARMS_Koster_VH2_20180418_20180906_SED500_DMSO,Sediment,DMSO,500,N/A (Not relevant information for this fraction/sample),76,6
SWE,Koster,VH2,2018-04-18,2018-09-06,ARMS_Koster_VH2_20180418_20180906,ARMS_Koster_VH2_20180418_20180906_SF40_DMSO,Sessile,DMSO,40,Yes,76,6
SWE,Koster,VH2,2018-04-18,2018-09-06,ARMS_Koster_VH2_20180418_20180906,ARMS_Koster_VH2_20180418_20180906_SF40_ETOH,Sessile,EtOH,40,Yes,76,6
SWE,Koster,VH2,2019-05-27,2020-07-16,ARMS_Koster_VH2_20190527_20200716,ARMS_Koster_VH2_20190527_20200716_MF100,Motile,DMSO,100,,27,6
SWE,Koster,VH2,2019-05-27,2020-07-16,ARMS_Koster_VH2_20190527_20200716,ARMS_Koster_VH2_20190527_20200716_MF500,Motile,DMSO,500,,27,6
SWE,Koster,VH2,2019-05-27,2020-07-16,ARMS_Koster_VH2_20190527_20200716,ARMS_Koster_VH2_20190527_20200716_SF40,Sessile,DMSO,40,,27,6
SWE,Koster,VH2,2020-07-16,2021-06-08,ARMS_Koster_VH2_20200716_20210608,ARMS_Koster_VH2_20200716_20210608_MF100,Motile,DMSO,100,,23,0
SWE,Koster,VH2,2020-07-16,2021-06-08,ARMS_Koster_VH2_20200716_20210608,ARMS_Koster_VH2_20200716_20210608_MF500,Motile,DMSO,500,,23,0
SWE,Koster,VH2,2020-07-16,2021-06-08,ARMS_Koster_VH2_20200716_20210608,ARMS_Koster_VH2_20200716_20210608_SF40,Sessile,DMSO,40,,23,0
SWE,Koster,VH3,2018-04-18,2019-05-27,ARMS_Koster_VH3_20180418_20190527,ARMS_Koster_VH3_20180418_20190527_MF100_DMSO,Motile,DMSO,100,Yes,109,6
SWE,Koster,VH3,2018-04-18,2019-05-27,ARMS_Koster_VH3_20180418_20190527,ARMS_Koster_VH3_20180418_20190527_MF500_DMSO,Motile,DMSO,500,Yes,109,6
SWE,Koster,VH3,2018-04-18,2019-05-27,ARMS_Koster_VH3_20180418_20190527,ARMS_Koster_VH3_20180418_20190527_SF40_DMSO,Sessile,DMSO,40,Yes,109,4
SWE,Koster,VH3,2019-05-27,2020-07-16,ARMS_Koster_VH3_20190527_20200716,ARMS_Koster_VH3_20190527_20200716_MF100,Motile,DMSO,100,,31,6
SWE,Koster,VH3,2019-05-27,2020-07-16,ARMS_Koster_VH3_20190527_20200716,ARMS_Koster_VH3_20190527_20200716_MF500,Motile,DMSO,500,,31,6
SWE,Koster,VH3,2019-05-27,2020-07-16,ARMS_Koster_VH3_20190527_20200716,ARMS_Koster_VH3_20190527_20200716_SF40,Sessile,DMSO,40,,31,6
SWE,Koster,VH3,2020-07-16,2021-06-08,ARMS_Koster_VH3_20200716_20210608,ARMS_Koster_VH3_20200716_20210608_MF100,Motile,DMSO,100,,24,0
SWE,Koster,VH3,2020-07-16,2021-06-08,ARMS_Koster_VH3_20200716_20210608,ARMS_Koster_VH3_20200716_20210608_MF500,Motile,DMSO,500,,24,0
SWE,Koster,VH3,2020-07-16,2021-06-08,ARMS_Koster_VH3_20200716_20210608,ARMS_Koster_VH3_20200716_20210608_SF40,Sessile,DMSO,40,,24,0
SWE,Laesoe,Laeso1,2019-08-19,2020-08-11,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100,Motile,DMSO,100,Yes,27,6
SWE,Laesoe,Laeso1,2019-08-19,2020-08-11,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF500,Motile,DMSO,500,Yes,27,6
SWE,Laesoe,Laeso1,2019-08-19,2020-08-11,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_SF40,Sessile,DMSO,40,Yes,27,6
SWE,Laesoe,Laeso2,2019-08-19,2020-08-11,ARMS_Laeso_Laeso2_20190819_20200811,ARMS_Laeso_Laeso2_20190819_20200811_MF100,Motile,DMSO,100,Yes,21,6
SWE,Laesoe,Laeso2,2019-08-19,2020-08-11,ARMS_Laeso_Laeso2_20190819_20200811,ARMS_Laeso_Laeso2_20190819_20200811_MF500,Motile,DMSO,500,Yes,21,4
SWE,Laesoe,Laeso2,2019-08-19,2020-08-11,ARMS_Laeso_Laeso2_20190819_20200811,ARMS_Laeso_Laeso2_20190819_20200811_SF40,Sessile,DMSO,40,Yes,21,6
SWE,Laesoe,Laeso3,2019-08-19,2020-08-11,ARMS_Laeso_Laeso3_20190819_20200811,ARMS_Laeso_Laeso3_20190819_20200811_MF100,Motile,DMSO,100,Yes,21,6
SWE,Laesoe,Laeso3,2019-08-19,2020-08-11,ARMS_Laeso_Laeso3_20190819_20200811,ARMS_Laeso_Laeso3_20190819_20200811_MF500,Motile,DMSO,500,Yes,21,6
SWE,Laesoe,Laeso3,2019-08-19,2020-08-11,ARMS_Laeso_Laeso3_20190819_20200811,ARMS_Laeso_Laeso3_20190819_20200811_SF40,Sessile,DMSO,40,Yes,21,6
SWE,SWC,Bjorko1,2020-01-31,2020-05-18,ARMS_SWC_Bjorko1_20200131_20200518,ARMS_SWC_Bjorko1_20200131_20200518_MF100,Motile,DMSO,100,,36,6
SWE,SWC,Bjorko1,2020-01-31,2020-05-18,ARMS_SWC_Bjorko1_20200131_20200518,ARMS_SWC_Bjorko1_20200131_20200518_MF500,Motile,DMSO,500,,36,6
SWE,SWC,Bjorko1,2020-01-31,2020-05-18,ARMS_SWC_Bjorko1_20200131_20200518,ARMS_SWC_Bjorko1_20200131_20200518_SF40,Sessile,DMSO,40,,36,6
SWE,SWC,Gbg1,2020-02-06,2020-05-20,ARMS_SWC_Gbg1_20200206_20200520,ARMS_SWC_Gbg1_20200206_20200520_MF100,Motile,DMSO,100,,44,4
SWE,SWC,Gbg1,2020-02-06,2020-05-20,ARMS_SWC_Gbg1_20200206_20200520,ARMS_SWC_Gbg1_20200206_20200520_MF500,Motile,DMSO,500,,44,6
SWE,SWC,Gbg1,2020-02-06,2020-05-20,ARMS_SWC_Gbg1_20200206_20200520,ARMS_SWC_Gbg1_20200206_20200520_SF40,Sessile,DMSO,40,,44,6
SWE,SWC,Gbg2,2020-02-06,2020-05-20,ARMS_SWC_Gbg2_20200206_20200520,ARMS_SWC_Gbg2_20200206_20200520_MF100,Motile,DMSO,100,,24,6
SWE,SWC,Gbg2,2020-02-06,2020-05-20,ARMS_SWC_Gbg2_20200206_20200520,ARMS_SWC_Gbg2_20200206_20200520_MF500,Motile,DMSO,500,,24,6
SWE,SWC,Gbg2,2020-02-06,2020-05-20,ARMS_SWC_Gbg2_20200206_20200520,ARMS_SWC_Gbg2_20200206_20200520_SF40,Sessile,DMSO,40,,24,6
SWE,SWC,Gbg3,2020-02-06,2020-05-29,ARMS_SWC_Gbg3_20200206_20200529,ARMS_SWC_Gbg3_20200206_20200529_MF100,Motile,DMSO,100,,21,6
SWE,SWC,Gbg3,2020-02-06,2020-05-29,ARMS_SWC_Gbg3_20200206_20200529,ARMS_SWC_Gbg3_20200206_20200529_MF500,Motile,DMSO,500,,21,6
SWE,SWC,Gbg3,2020-02-06,2020-05-29,ARMS_SWC_Gbg3_20200206_20200529,ARMS_SWC_Gbg3_20200206_20200529_SF40,Sessile,DMSO,40,,21,6
SWE,SWC,Gbg4,2020-02-06,2020-05-29,ARMS_SWC_Gbg4_20200206_20200529,ARMS_SWC_Gbg4_20200206_20200529_MF100,Motile,DMSO,100,,18,6
SWE,SWC,Gbg4,2020-02-06,2020-05-29,ARMS_SWC_Gbg4_20200206_20200529,ARMS_SWC_Gbg4_20200206_20200529_MF500,Motile,DMSO,500,,18,6
SWE,SWC,Gbg4,2020-02-06,2020-05-29,ARMS_SWC_Gbg4_20200206_20200529,ARMS_SWC_Gbg4_20200206_20200529_SF40,Sessile,DMSO,40,,18,6
SWE,SWC,Helsingborg1,2020-03-05,2020-06-04,ARMS_SWC_Helsingborg1_20200305_20200604,ARMS_SWC_Helsingborg1_20200305_20200604_MF100,Motile,DMSO,100,,23,6
SWE,SWC,Helsingborg1,2020-03-05,2020-06-04,ARMS_SWC_Helsingborg1_20200305_20200604,ARMS_SWC_Helsingborg1_20200305_20200604_MF500,Motile,DMSO,500,,23,6
SWE,SWC,Helsingborg1,2020-03-05,2020-06-04,ARMS_SWC_Helsingborg1_20200305_20200604,ARMS_SWC_Helsingborg1_20200305_20200604_SF40,Sessile,DMSO,40,,23,6
SWE,SWC,Helsingborg2,2020-03-05,2020-06-04,ARMS_SWC_Helsingborg2_20200305_20200604,ARMS_SWC_Helsingborg2_20200305_20200604_MF100,Motile,DMSO,100,,23,6
SWE,SWC,Helsingborg2,2020-03-05,2020-06-04,ARMS_SWC_Helsingborg2_20200305_20200604,ARMS_SWC_Helsingborg2_20200305_20200604_MF500,Motile,DMSO,500,,23,6
SWE,SWC,Helsingborg2,2020-03-05,2020-06-04,ARMS_SWC_Helsingborg2_20200305_20200604,ARMS_SWC_Helsingborg2_20200305_20200604_SF40,Sessile,DMSO,40,,23,6
SWE,SWC,Hjuvik1,2020-01-31,2020-05-18,ARMS_SWC_Hjuvik1_20200131_20200518,ARMS_SWC_Hjuvik1_20200131_20200518_MF100,Motile,DMSO,100,,28,6
SWE,SWC,Hjuvik1,2020-01-31,2020-05-18,ARMS_SWC_Hjuvik1_20200131_20200518,ARMS_SWC_Hjuvik1_20200131_20200518_MF500,Motile,DMSO,500,,28,6
SWE,SWC,Hjuvik1,2020-01-31,2020-05-18,ARMS_SWC_Hjuvik1_20200131_20200518,ARMS_SWC_Hjuvik1_20200131_20200518_SF40,Sessile,DMSO,40,,28,6
SWE,SWC,Marstrand1,2020-02-28,2020-05-27,ARMS_SWC_Marstrand1_20200228_20200527,ARMS_SWC_Marstrand1_20200228_20200527_MF100,Motile,DMSO,100,,18,6
SWE,SWC,Marstrand1,2020-02-28,2020-05-27,ARMS_SWC_Marstrand1_20200228_20200527,ARMS_SWC_Marstrand1_20200228_20200527_MF500,Motile,DMSO,500,,18,6
SWE,SWC,Marstrand1,2020-02-28,2020-05-27,ARMS_SWC_Marstrand1_20200228_20200527,ARMS_SWC_Marstrand1_20200228_20200527_SF40,Sessile,DMSO,40,,18,6
SWE,SWC,Marstrand2,2020-02-28,2020-05-27,ARMS_SWC_Marstrand2_20200228_20200527,ARMS_SWC_Marstrand2_20200228_20200527_MF100,Motile,DMSO,100,,21,6
SWE,SWC,Marstrand2,2020-02-28,2020-05-27,ARMS_SWC_Marstrand2_20200228_20200527,ARMS_SWC_Marstrand2_20200228_20200527_MF500,Motile,DMSO,500,,21,6
SWE,SWC,Marstrand2,2020-02-28,2020-05-27,ARMS_SWC_Marstrand2_20200228_20200527,ARMS_SWC_Marstrand2_20200228_20200527_SF40,Sessile,DMSO,40,,21,6
SWE,SWC,Marstrand3,2020-02-28,2020-05-27,ARMS_SWC_Marstrand3_20200228_20200527,ARMS_SWC_Marstrand3_20200228_20200527_MF100,Motile,DMSO,100,,19,6
SWE,SWC,Marstrand3,2020-02-28,2020-05-27,ARMS_SWC_Marstrand3_20200228_20200527,ARMS_SWC_Marstrand3_20200228_20200527_MF500,Motile,DMSO,500,,19,6
SWE,SWC,Marstrand3,2020-02-28,2020-05-27,ARMS_SWC_Marstrand3_20200228_20200527,ARMS_SWC_Marstrand3_20200228_20200527_SF40,Sessile,DMSO,40,,19,6
SWE,SWC,Preemraff1,2020-04-01,2020-07-15,ARMS_SWC_Preemraff1_20200401_20200715,ARMS_SWC_Preemraff1_20200401_20200715_MF100,Motile,DMSO,100,,19,6
SWE,SWC,Preemraff1,2020-04-01,2020-07-15,ARMS_SWC_Preemraff1_20200401_20200715,ARMS_SWC_Preemraff1_20200401_20200715_MF500,Motile,DMSO,500,,19,6
SWE,SWC,Preemraff1,2020-04-01,2020-07-15,ARMS_SWC_Preemraff1_20200401_20200715,ARMS_SWC_Preemraff1_20200401_20200715_SF40,Sessile,DMSO,40,,19,6
SWE,SWC,Preemraff2,2020-04-01,2020-07-15,ARMS_SWC_Preemraff2_20200401_20200715,ARMS_SWC_Preemraff2_20200401_20200715_MF100,Motile,DMSO,100,,21,6
SWE,SWC,Preemraff2,2020-04-01,2020-07-15,ARMS_SWC_Preemraff2_20200401_20200715,ARMS_SWC_Preemraff2_20200401_20200715_MF500,Motile,DMSO,500,,21,6
SWE,SWC,Preemraff2,2020-04-01,2020-07-15,ARMS_SWC_Preemraff2_20200401_20200715,ARMS_SWC_Preemraff2_20200401_20200715_SF40,Sessile,DMSO,40,,21,6
SWE,SWC,Varberg1,2020-02-13,2020-06-03,ARMS_SWC_Varberg1_20200213_20200603,ARMS_SWC_Varberg1_20200213_20200603_MF100,Motile,DMSO,100,,23,6
SWE,SWC,Varberg1,2020-02-13,2020-06-03,ARMS_SWC_Varberg1_20200213_20200603,ARMS_SWC_Varberg1_20200213_20200603_MF500,Motile,DMSO,500,,23,6
SWE,SWC,Varberg1,2020-02-13,2020-06-03,ARMS_SWC_Varberg1_20200213_20200603,ARMS_SWC_Varberg1_20200213_20200603_SF40,Sessile,DMSO,40,,23,6
SWE,SWC,Varberg2,2020-02-13,2020-06-03,ARMS_SWC_Varberg2_20200213_20200603,ARMS_SWC_Varberg2_20200213_20200603_MF100,Motile,DMSO,100,,21,6
SWE,SWC,Varberg2,2020-02-13,2020-06-03,ARMS_SWC_Varberg2_20200213_20200603,ARMS_SWC_Varberg2_20200213_20200603_MF500,Motile,DMSO,500,,21,6
SWE,SWC,Varberg2,2020-02-13,2020-06-03,ARMS_SWC_Varberg2_20200213_20200603,ARMS_SWC_Varberg2_20200213_20200603_SF40,Sessile,DMSO,40,,21,6
SWE,SWC,Varberg3,2020-02-13,2020-06-03,ARMS_SWC_Varberg3_20200213_20200603,ARMS_SWC_Varberg3_20200213_20200603_MF100,Motile,DMSO,100,,26,6
SWE,SWC,Varberg3,2020-02-13,2020-06-03,ARMS_SWC_Varberg3_20200213_20200603,ARMS_SWC_Varberg3_20200213_20200603_MF500,Motile,DMSO,500,,26,6
SWE,SWC,Varberg3,2020-02-13,2020-06-03,ARMS_SWC_Varberg3_20200213_20200603,ARMS_SWC_Varberg3_20200213_20200603_SF40,Sessile,DMSO,40,,26,6
