OTUID,taxonomicClassificationOrig,Domain,Supergroup,Division/Kingdom,Phylum/Class,Level_X,Level_XX,Level_XXX,Level_XXXX,Level_XXXXX,genus_species
Otu586,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Cephaloidophoridae;Cephaloidophora;Cephaloidophora (genus);sp. (Cephaloidophora (genus)),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Cephaloidophoridae,Cephaloidophora,NA,NA,NA
Otu656,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Filosa-Imbricatea (class);X (Filosa-Imbricatea (class));Novel-clade-2;Novel-clade-2 (genus);X (Novel-clade-2 (genus));Novel-clade-2 (X (Novel-clade-2 (genus)));X (Novel-clade-2 (X (Novel-clade-2 (genus))));sp. (X (Novel-clade-2 (X (Novel-clade-2 (genus))))),Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Novel-Clade-2,NA,NA,NA,NA,NA
Otu650,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Pionosyllis;Pionosyllis (strain);enigmatica (Pionosyllis (strain)),Eukaryota,Opisthokonta,Metazoa,Annelida,Pionosyllis,NA,NA,NA,NA,NA
Otu512,Main genome;Eukaryota;Rhizaria;Foraminifera;Foraminifera (phylum);X (Foraminifera (phylum));Foraminifera (X (Foraminifera (phylum)));XX (Foraminifera (X (Foraminifera (phylum))));Foraminifera (XX (Foraminifera (X (Foraminifera (phylum)))));XXX (Foraminifera (XX (Foraminifera (X (Foraminifera (phylum))))));Allogromida;Allogromida (strain);sp. (Allogromida (strain)),Eukaryota,Rhizaria,Foraminifera,Allogromida,NA,NA,NA,NA,NA,NA
Otu513,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA,NA
Otu459,Main genome;Eukaryota;Alveolata;Ciliophora;Heterotrichea;Heterotrichea (class);X (Heterotrichea (class));Folliculinidae;Folliculinidae (genus);X (Folliculinidae (genus));Folliculinidae (X (Folliculinidae (genus)));X (Folliculinidae (X (Folliculinidae (genus))));sp. (X (Folliculinidae (X (Folliculinidae (genus))))),Eukaryota,Alveolata,Ciliophora,Heterotrichea,Folliculinidae,NA,NA,NA,NA,NA
Otu458,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Malacostraca;Sinelobus;Sinelobus (genus);sp. (Sinelobus (genus)),Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Malacostraca,Sinelobus,NA,NA,NA
Otu516,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Polar-centric-Mediophyceae,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Polar-centric-Mediophyceae,NA,NA,NA,NA,NA
Otu514,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Aurospio;Aurospio (strain);foodbancsia,Eukaryota,Opisthokonta,Metazoa,Annelida,Aurospio,foodbancsia,NA,NA,NA,Aurospio_foodbancsia
Otu515,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Argestigens;Argestigens (genus);Unknown Argestigens (genus) species 1,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Argestigens,NA,NA,NA
Otu453,Main genome;Eukaryota;Opisthokonta;Metazoa,Eukaryota,Opisthokonta,Metazoa,NA,NA,NA,NA,NA,NA,NA
Otu452,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Polyplacophora;Polyplacophora (order);X (Polyplacophora (order)),Eukaryota,Opisthokonta,Metazoa,Mollusca,Polyplacophora,NA,NA,NA,NA,NA
Otu451,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Compsopogonophyceae;Erythropeltidales;Erythropeltidales (order);X (Erythropeltidales (order));Erythropeltidales (X (Erythropeltidales (order)));XX (Erythropeltidales (X (Erythropeltidales (order))));Erythropeltidales (XX (Erythropeltidales (X (Erythropeltidales (order)))));XX (Erythropeltidales (XX (Erythropeltidales (X (Erythropeltidales (order))))));sp. (XX (Erythropeltidales (XX (Erythropeltidales (X (Erythropeltidales (order))))))),Eukaryota,Archaeplastida,Rhodophyta,Compsopogonophyceae,Erythropeltidales,NA,NA,NA,NA,NA
Otu450,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate;Navicula;Unknown Navicula species 1,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,Navicula,NA,NA,NA,NA
Otu457,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Chelicerata;Arachnida;Arachnida (family);X (Arachnida (family));Arachnida (X (Arachnida (family)));X (Arachnida (X (Arachnida (family))));sp. (X (Arachnida (X (Arachnida (family))))),Eukaryota,Opisthokonta,Metazoa,Arthropoda,Chelicerata,Arachnida,NA,NA,NA,NA
Otu456,Main genome;Eukaryota;Opisthokonta;Metazoa;Echinodermata;Echinodermata (class);X (Echinodermata (class));Echinodermata (X (Echinodermata (class)));Unknown Echinodermata (X (Echinodermata (class))) genus 1,Eukaryota,Opisthokonta,Metazoa,Echinodermata,NA,NA,NA,NA,NA,NA
Otu455,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Harmothoe;Harmothoe (strain);imbricata (Harmothoe (strain)),Eukaryota,Opisthokonta,Metazoa,Annelida,Harmothoe,NA,NA,NA,NA,NA
Otu454,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Florideophyceae;Gigartinales;Gigartinales (order);X (Gigartinales (order)),Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gigartinales,NA,NA,NA,NA,NA
Otu950,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Porosporidae;Porosporidae (family);X (Porosporidae (family));Porosporidae (X (Porosporidae (family)));X (Porosporidae (X (Porosporidae (family))));sp. (X (Porosporidae (X (Porosporidae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,NA,NA,NA,NA
Otu74,Main genome;Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria (class);X (Cnidaria (class));Scyphozoa;Aurelia;Aurelia (species),Eukaryota,Opisthokonta,Metazoa,Cnidaria,Scyphozoa,Aurelia,NA,NA,NA,NA
Otu549,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Appendicularia;Appendicularia (genus);X (Appendicularia (genus));Appendicularia (X (Appendicularia (genus)));X (Appendicularia (X (Appendicularia (genus))));sp. (X (Appendicularia (X (Appendicularia (genus))))),Eukaryota,Opisthokonta,Metazoa,Urochordata,Appendicularia,NA,NA,NA,NA,NA
Otu548,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Araphid-pennate,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Araphid-pennate,NA,NA,NA,NA,NA
Otu228,Main genome;Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota (class);X (Oomycota (class));Haliphthorales,Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Haliphthorales,NA,NA,NA,NA,NA
Otu229,Main genome;Eukaryota;Stramenopiles;Sagenista;MAST-9;MAST-9D;MAST-9D (order);X (MAST-9D (order));MAST-9D (X (MAST-9D (order)));XX (MAST-9D (X (MAST-9D (order))));MAST-9D (XX (MAST-9D (X (MAST-9D (order)))));XX (MAST-9D (XX (MAST-9D (X (MAST-9D (order))))));sp. (XX (MAST-9D (XX (MAST-9D (X (MAST-9D (order))))))),Eukaryota,Stramenopiles,Sagenista,MAST-9,MAST-9D,NA,NA,NA,NA,NA
Otu738,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Ulvophyceae;Bryopsidales;Ostreobiaceae;Unknown Ostreobiaceae family 2,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Bryopsidales,Ostreobiaceae,NA,NA,NA,NA
Otu739,Main genome;Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia;Philasterida,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia,Philasterida,NA,NA,NA,NA
Otu904,Main genome;Eukaryota;Opisthokonta;Metazoa;Porifera;Porifera (class);X (Porifera (class));Demospongiae,Eukaryota,Opisthokonta,Metazoa,Porifera,Demospongiae,NA,NA,NA,NA,NA
Otu220,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Sarcinochrysidales;Sarcinochrysidaceae;Sarcinochrysidaceae (family);X (Sarcinochrysidaceae (family));Sarcinochrysidaceae (X (Sarcinochrysidaceae (family)));X (Sarcinochrysidaceae (X (Sarcinochrysidaceae (family))));sp. (X (Sarcinochrysidaceae (X (Sarcinochrysidaceae (family))))),Eukaryota,Stramenopiles,Ochrophyta,Pelagophyceae,Sarcinochrysidales,Sarcinochrysidaceae,NA,NA,NA,NA
Otu221,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu222,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Florideophyceae;Corallinales;Corallinales (order);X (Corallinales (order));Corallinales (X (Corallinales (order)));XX (Corallinales (X (Corallinales (order))));Corallinales (XX (Corallinales (X (Corallinales (order)))));XX (Corallinales (XX (Corallinales (X (Corallinales (order))))));sp. (XX (Corallinales (XX (Corallinales (X (Corallinales (order))))))),Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Corallinales,NA,NA,NA,NA,NA
Otu223,Main genome;Eukaryota;Opisthokonta;Metazoa;Unknown Metazoa phylum 2,Eukaryota,Opisthokonta,Metazoa,NA,NA,NA,NA,NA,NA,NA
Otu224,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Maxillopoda (family);X (Maxillopoda (family));Maxillopoda (X (Maxillopoda (family)));X (Maxillopoda (X (Maxillopoda (family))));sp. (X (Maxillopoda (X (Maxillopoda (family))))),Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu225,Main genome;Eukaryota;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Planorbulinidae;Planorbulinella;Planorbulinella (genus);sp. (Planorbulinella (genus)),Eukaryota,Rhizaria,Foraminifera,Globothalamea,Rotaliida,Planorbulinidae,Planorbulinella,NA,NA,NA
Otu226,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,NA,NA,NA,NA
Otu227,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lecudinidae (family);X (Lecudinidae (family));Lecudinidae (X (Lecudinidae (family)));X (Lecudinidae (X (Lecudinidae (family))));sp. (X (Lecudinidae (X (Lecudinidae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Lecudinidae,NA,NA,NA,NA
Otu511,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Unknown Maxillopoda family 7,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu927,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae (class);X (Dinophyceae (class));Phytodiniaceae;Stylodinium;Stylodinium (species);Unknown Stylodinium (species) strain 1,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Phytodiniaceae,Stylodinium,NA,NA,NA,NA
Otu938,Main genome;Eukaryota;Alveolata;Apicomplexa;Coccidiomorphea;Marosporida;Rhytidocystidae;Rhytidocystidae (family);X (Rhytidocystidae (family));Rhytidocystidae (X (Rhytidocystidae (family)));X (Rhytidocystidae (X (Rhytidocystidae (family))));sp. (X (Rhytidocystidae (X (Rhytidocystidae (family))))),Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Marosporida,Rhytidocystidae,NA,NA,NA,NA
Otu907,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Symbiodiniaceae;Cladocopium;Unknown Cladocopium genus 2,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Symbiodiniaceae,Cladocopium,NA,NA,NA
Otu965,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);Unknown Chromadorea (order) family 9,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA,NA
Otu939,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Porosporidae;Porosporidae (family);X (Porosporidae (family));Porosporidae (X (Porosporidae (family)));X (Porosporidae (X (Porosporidae (family))));sp. (X (Porosporidae (X (Porosporidae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,NA,NA,NA,NA
Otu541,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Diarthrodes;Unknown Diarthrodes genus 2,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Diarthrodes,NA,NA,NA
Otu540,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Euplotia;Gastrocirrhidae;Gastrocirrhus;Gastrocirrhus (genus);monilifer,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Euplotia,Gastrocirrhidae,Gastrocirrhus,monilifer,NA,Gastrocirrhus_monilifer
Otu942,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate;Amphora;Unknown Amphora species 1,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,Amphora,NA,NA,NA,NA
Otu358,Main genome;Eukaryota;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Nonionidae;Cribrostomoides;Cribrostomoides (genus);Unknown Cribrostomoides (genus) species 1,Eukaryota,Rhizaria,Foraminifera,Globothalamea,Rotaliida,Nonionidae,Cribrostomoides,NA,NA,NA
Otu428,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Dolichomastigales;Unknown Dolichomastigales order 1,Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Dolichomastigales,NA,NA,NA,NA,NA
Otu429,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Unknown Lecudinidae family 2,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Lecudinidae,NA,NA,NA,NA
Otu354,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Unknown Maxillopoda family 5,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu355,Main genome;Eukaryota;Opisthokonta;Metazoa;Nemertea;Nemertea (class);X (Nemertea (class));Nemertea (X (Nemertea (class)));XX (Nemertea (X (Nemertea (class))));Cephalothrix;Cephalothrix (strain),Eukaryota,Opisthokonta,Metazoa,Nemertea,Cephalothrix,NA,NA,NA,NA,NA
Otu356,Main genome;Eukaryota;Rhizaria;Foraminifera;Globothalamea;Unknown Globothalamea class 2,Eukaryota,Rhizaria,Foraminifera,Globothalamea,NA,NA,NA,NA,NA,NA
Otu357,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Ameira;Unknown Ameira genus 1,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Ameira,NA,NA,NA
Otu350,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu351,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Unknown Eugregarinorida order 3,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,NA,NA,NA,NA,NA
Otu352,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu353,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Porosporidae;Porosporidae (family);X (Porosporidae (family));Porosporidae (X (Porosporidae (family)));X (Porosporidae (X (Porosporidae (family))));sp. (X (Porosporidae (X (Porosporidae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,NA,NA,NA,NA
Otu646,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Lecudinidae,NA,NA,NA,NA
Otu647,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu644,Main genome;Eukaryota;Alveolata;Dinoflagellata;Syndiniales,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,NA,NA,NA,NA,NA,NA
Otu519,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,NA,NA,NA,NA,NA
Otu642,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Florideophyceae;Corallinales;Corallinales (order);X (Corallinales (order));Lithophyllum;Lithophyllum (species),Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Corallinales,Lithophyllum,NA,NA,NA,NA
Otu643,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu128,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Rhabdocoela;Unknown Rhabdocoela family 1,Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Rhabdocoela,NA,NA,NA,NA
Otu127,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Araphid-pennate;Tabularia;Tabularia (species);Unknown Tabularia (species) strain 1,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Araphid-pennate,Tabularia,NA,NA,NA,NA
Otu126,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu125,Main genome;Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota (class);X (Oomycota (class)),Eukaryota,Stramenopiles,Pseudofungi,Oomycota,NA,NA,NA,NA,NA,NA
Otu124,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu122,Main genome;Eukaryota;Opisthokonta;Metazoa;Bryozoa;Bryozoa (class);X (Bryozoa (class));Bryozoa (X (Bryozoa (class)));XX (Bryozoa (X (Bryozoa (class))));Cryptosula;Cryptosula (strain);pallasiana,Eukaryota,Opisthokonta,Metazoa,Bryozoa,Cryptosula,pallasiana,NA,NA,NA,Cryptosula_pallasiana
Otu121,Main genome;Eukaryota;Alveolata;Chrompodellids;Colpodellidea;Vitrelladida;Vitrellaceae;Vitrella;Vitrella (genus);Unknown Vitrella (genus) species 1,Eukaryota,Alveolata,Chrompodellids,Colpodellidea,Vitrelladida,Vitrellaceae,Vitrella,NA,NA,NA
Otu120,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea (class);X (Gregarinomorphea (class));Gregarinomorphea (X (Gregarinomorphea (class)));XX (Gregarinomorphea (X (Gregarinomorphea (class))));Selenidium1;Selenidium1 (strain);boccardiellae,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Selenidium1,boccardiellae,NA,NA,NA,Selenidium1_boccardiellae
Otu60,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea (order);X (Enoplea (order));Enoplea (X (Enoplea (order)));XX;Enoplea (XX);XX (Enoplea (XX));sp. (XX (Enoplea (XX))),Eukaryota,Opisthokonta,Metazoa,Nematoda,Enoplea,NA,NA,NA,NA,NA
Otu62,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Ostracoda;Xiphichilus;Unknown Xiphichilus genus 1,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Ostracoda,Xiphichilus,NA,NA,NA
Otu65,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea;Chelyosoma;Chelyosoma (species);Unknown Chelyosoma (species) strain 1,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,Chelyosoma,NA,NA,NA,NA
Otu64,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu66,Main genome;Eukaryota;Opisthokonta;Metazoa;Bryozoa;Bryozoa (class);X (Bryozoa (class));Bryozoa (X (Bryozoa (class)));XX (Bryozoa (X (Bryozoa (class)))),Eukaryota,Opisthokonta,Metazoa,Bryozoa,NA,NA,NA,NA,NA,NA
Otu69,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales (order);X (Chlorellales (order)),Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,NA,NA,NA,NA,NA
Otu68,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu747,Main genome;Eukaryota;Opisthokonta;Metazoa;Echinodermata;Echinodermata (class);X (Echinodermata (class));Echinodermata (X (Echinodermata (class)));XX (Echinodermata (X (Echinodermata (class))));Neopentadactyla;Neopentadactyla (strain);mixta,Eukaryota,Opisthokonta,Metazoa,Echinodermata,Neopentadactyla,mixta,NA,NA,NA,Neopentadactyla_mixta
Otu906,Main genome;Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota (class);X (Oomycota (class));Unknown X (Oomycota (class)) family 1,Eukaryota,Stramenopiles,Pseudofungi,Oomycota,NA,NA,NA,NA,NA,NA
Otu901,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Vampyrellida (order);Unknown Vampyrellida (order) family 1,Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,NA,NA,NA,NA,NA
Otu900,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Symbiodiniaceae;Unknown Symbiodiniaceae family 1,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Symbiodiniaceae,NA,NA,NA,NA
Otu79,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class)))),Eukaryota,Opisthokonta,Metazoa,Annelida,NA,NA,NA,NA,NA,NA
Otu946,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Cephaloidophoridae;Unknown Cephaloidophoridae family 16,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Cephaloidophoridae,NA,NA,NA,NA
Otu633,Main genome;Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II (order);X (Dino-Group-II (order));Dino-Group-II (X (Dino-Group-II (order)));XX (Dino-Group-II (X (Dino-Group-II (order))));Dino-Group-II (XX (Dino-Group-II (X (Dino-Group-II (order)))));XX (Dino-Group-II (XX (Dino-Group-II (X (Dino-Group-II (order))))));sp. (XX (Dino-Group-II (XX (Dino-Group-II (X (Dino-Group-II (order))))))),Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,NA,NA,NA
Otu632,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Ulvophyceae;Cladophorales;Cladophorales (order);X (Cladophorales (order));Cladophora;Cladophora (species),Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Cladophorales,Cladophora,NA,NA,NA,NA
Otu631,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Unknown X (Bacillariophyta (class)) family 2,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,NA,NA,NA,NA,NA,NA
Otu630,Main genome;Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Ephelotidae;Ephelota;Ephelota (genus);Unknown Ephelota (genus) species 1,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,Ephelotidae,Ephelota,NA,NA,NA
Otu637,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes (class);X (Labyrinthulomycetes (class));Labyrinthulomycetes (X (Labyrinthulomycetes (class)));X (Labyrinthulomycetes (X (Labyrinthulomycetes (class))));LAB1;Labyrinthulomycetes (LAB1);X (Labyrinthulomycetes (LAB1));LAB1 (X (Labyrinthulomycetes (LAB1)));Labyrinthulomycetes (LAB1 (X (Labyrinthulomycetes (LAB1))));X (Labyrinthulomycetes (LAB1 (X (Labyrinthulomycetes (LAB1)))));LAB1 (X (Labyrinthulomycetes (LAB1 (X (Labyrinthulomycetes (LAB1))))));sp. (LAB1 (X (Labyrinthulomycetes (LAB1 (X (Labyrinthulomycetes (LAB1))))))),Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,LAB1,NA,NA,NA,NA,NA
Otu636,Main genome;Eukaryota;Opisthokonta;Metazoa;Bryozoa;Bryozoa (class);X (Bryozoa (class));Unknown X (Bryozoa (class)) family 3,Eukaryota,Opisthokonta,Metazoa,Bryozoa,NA,NA,NA,NA,NA,NA
Otu635,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
