OTUID,taxonomicClassificationOrig,Domain,Supergroup,Division/Kingdom,Phylum/Class,Level_X,Level_XX,Level_XXX,Level_XXXX,Level_XXXXX,genus_species
Otu1201,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Polar-centric-Mediophyceae,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Polar-centric-Mediophyceae,NA,NA,NA,NA,NA
Otu1202,Main genome;Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Ephelotidae;Ephelota;Unknown Ephelota genus 2,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,Ephelotidae,Ephelota,NA,NA,NA
Otu1203,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Unknown X (Annelida (class)) family 12,Eukaryota,Opisthokonta,Metazoa,Annelida,NA,NA,NA,NA,NA,NA
Otu521,Main genome;Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Tremellomycetes;Tremellomycetes (family);X (Tremellomycetes (family));Tremellomycetes (X (Tremellomycetes (family)));X (Tremellomycetes (X (Tremellomycetes (family))));sp. (X (Tremellomycetes (X (Tremellomycetes (family))))),Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,NA,NA,NA,NA
Otu520,Main genome;Eukaryota,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA,NA
Otu1338,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
Otu1339,Main genome;Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria (class);X (Cnidaria (class));Anthozoa,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Anthozoa,NA,NA,NA,NA,NA
Otu1330,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Mytiloida,Eukaryota,Opisthokonta,Metazoa,Mollusca,Bivalvia,Mytiloida,NA,NA,NA,NA
Otu1331,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Polar-centric-Mediophyceae,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Polar-centric-Mediophyceae,NA,NA,NA,NA,NA
Otu1332,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium (genus);fusiforme,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,fusiforme,NA,Gyrodinium_fusiforme
Otu1333,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
Otu1334,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
Otu1335,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Porosporidae;Porosporidae (family);X (Porosporidae (family));Porosporidae (X (Porosporidae (family)));X (Porosporidae (X (Porosporidae (family))));sp. (X (Porosporidae (X (Porosporidae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,NA,NA,NA,NA
Otu1336,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lankesteria;Lankesteria (genus);ascidiae,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Lecudinidae,Lankesteria,ascidiae,NA,Lankesteria_ascidiae
Otu1337,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);Unknown Annelida (class) order 1,Eukaryota,Opisthokonta,Metazoa,Annelida,NA,NA,NA,NA,NA,NA
Otu789,Main genome;Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6 (family);X (Dino-Group-II-Clade-6 (family));Dino-Group-II-Clade-6 (X (Dino-Group-II-Clade-6 (family)));X (Dino-Group-II-Clade-6 (X (Dino-Group-II-Clade-6 (family))));sp. (X (Dino-Group-II-Clade-6 (X (Dino-Group-II-Clade-6 (family))))),Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,NA,NA,NA,NA
Otu788,Main genome;Eukaryota;Opisthokonta;Metazoa;Gastrotricha;Gastrotricha (class);X (Gastrotricha (class));Gastrotricha (X (Gastrotricha (class)));XX (Gastrotricha (X (Gastrotricha (class))));Chaetonotus;Chaetonotus (strain);sp. (Chaetonotus (strain)),Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Chaetonotus,NA,NA,NA,NA,NA
Otu782,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
Otu781,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
Otu780,Main genome;Eukaryota;Opisthokonta;Metazoa;Entoprocta;Entoprocta (class);X (Entoprocta (class));Entoprocta (X (Entoprocta (class)));XX (Entoprocta (X (Entoprocta (class))));Loxosomella;Loxosomella (strain);vivipara,Eukaryota,Opisthokonta,Metazoa,Entoprocta,Loxosomella,vivipara,NA,NA,NA,Loxosomella_vivipara
Otu787,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu786,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Unknown XX (Annelida (X (Annelida (class)))) species 1,Eukaryota,Opisthokonta,Metazoa,Annelida,NA,NA,NA,NA,NA,NA
Otu785,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Radial-centric-basal-Coscinodiscophyceae;Actinoptychus;Unknown Actinoptychus species 2,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Radial-centric-basal-Coscinodiscophyceae,Actinoptychus,NA,NA,NA,NA
Otu784,Main genome;Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Tremellomycetes;Tremellomycetes (family);X (Tremellomycetes (family));Tremellomycetes (X (Tremellomycetes (family)));X (Tremellomycetes (X (Tremellomycetes (family))));sp. (X (Tremellomycetes (X (Tremellomycetes (family))))),Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,NA,NA,NA,NA
Otu1024,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));Unknown Annelida (X (Annelida (class))) genus 25,Eukaryota,Opisthokonta,Metazoa,Annelida,NA,NA,NA,NA,NA,NA
Otu1025,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Platynereis;Platynereis (strain);dumerilii,Eukaryota,Opisthokonta,Metazoa,Annelida,Platynereis,dumerilii,NA,NA,NA,Platynereis_dumerilii
Otu1026,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Capitulatinoe;Capitulatinoe (strain);sp. (Capitulatinoe (strain)),Eukaryota,Opisthokonta,Metazoa,Annelida,Capitulatinoe,NA,NA,NA,NA,NA
Otu1027,Main genome;Eukaryota;Opisthokonta;Metazoa;Bryozoa;Bryozoa (class);X (Bryozoa (class));Bryozoa (X (Bryozoa (class)));Unknown Bryozoa (X (Bryozoa (class))) genus 3,Eukaryota,Opisthokonta,Metazoa,Bryozoa,NA,NA,NA,NA,NA,NA
Otu1020,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lecudinidae (family);X (Lecudinidae (family));Lecudinidae (X (Lecudinidae (family)));X (Lecudinidae (X (Lecudinidae (family))));sp. (X (Lecudinidae (X (Lecudinidae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Lecudinidae,NA,NA,NA,NA
Otu1021,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Amblyosyllis;Amblyosyllis (strain),Eukaryota,Opisthokonta,Metazoa,Annelida,Amblyosyllis,NA,NA,NA,NA,NA
Otu1022,Main genome;Eukaryota;Opisthokonta;Metazoa;Bryozoa;Bryozoa (class);X (Bryozoa (class));Bryozoa (X (Bryozoa (class)));XX (Bryozoa (X (Bryozoa (class))));Watersipora;Watersipora (strain);arcuata (Watersipora (strain)),Eukaryota,Opisthokonta,Metazoa,Bryozoa,Watersipora,NA,NA,NA,NA,NA
Otu1023,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Amblyosyllis;Amblyosyllis (strain),Eukaryota,Opisthokonta,Metazoa,Annelida,Amblyosyllis,NA,NA,NA,NA,NA
Otu545,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
Otu544,Main genome;Eukaryota;Opisthokonta;Metazoa;Bryozoa;Bryozoa (class);X (Bryozoa (class));Bryozoa (X (Bryozoa (class)));XX (Bryozoa (X (Bryozoa (class))));Watersipora;Watersipora (strain);arcuata (Watersipora (strain)),Eukaryota,Opisthokonta,Metazoa,Bryozoa,Watersipora,NA,NA,NA,NA,NA
Otu547,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Polycladida;Stylochus;Stylochus (genus);Unknown Stylochus (genus) species 13,Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Polycladida,Stylochus,NA,NA,NA
Otu546,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Polycladida;Stylochus;Stylochus (genus);Unknown Stylochus (genus) species 12,Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Polycladida,Stylochus,NA,NA,NA
Otu541,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Florideophyceae;Ceramiales;Unknown Ceramiales order 2,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,NA,NA,NA,NA,NA
Otu1029,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Gastropoda;Heterobranchia,Eukaryota,Opisthokonta,Metazoa,Mollusca,Gastropoda,Heterobranchia,NA,NA,NA,NA
Otu543,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Unknown Arthropoda class 5,Eukaryota,Opisthokonta,Metazoa,Arthropoda,NA,NA,NA,NA,NA,NA
Otu542,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
Otu765,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Pyramimonadophyceae;Pseudoscourfieldiales;Pycnococcaceae,Eukaryota,Archaeplastida,Chlorophyta,Pyramimonadophyceae,Pseudoscourfieldiales,Pycnococcaceae,NA,NA,NA,NA
Otu764,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Pyramimonadophyceae;Pseudoscourfieldiales;Pycnococcaceae,Eukaryota,Archaeplastida,Chlorophyta,Pyramimonadophyceae,Pseudoscourfieldiales,Pycnococcaceae,NA,NA,NA,NA
Otu943,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Goniodomataceae;Alexandrium;Alexandrium (genus),Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Goniodomataceae,Alexandrium,NA,NA,NA
Otu766,Main genome;Eukaryota;Opisthokonta;Metazoa,Eukaryota,Opisthokonta,Metazoa,NA,NA,NA,NA,NA,NA,NA
Otu945,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales (order);X (Chlorellales (order)),Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,NA,NA,NA,NA,NA
Otu760,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu947,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium (genus);fusiforme,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,fusiforme,NA,Gyrodinium_fusiforme
Otu949,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Eugregarinorida (order);EUG3;Eugregarinorida (EUG3);EUG3 (Eugregarinorida (EUG3));X (EUG3 (Eugregarinorida (EUG3)));Eugregarinorida (X (EUG3 (Eugregarinorida (EUG3))));EUG3 (Eugregarinorida (X (EUG3 (Eugregarinorida (EUG3)))));X (EUG3 (Eugregarinorida (X (EUG3 (Eugregarinorida (EUG3))))));sp. (X (EUG3 (Eugregarinorida (X (EUG3 (Eugregarinorida (EUG3))))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,EUG3,NA,NA,NA,NA
Otu948,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulida;Labyrinthulaceae;Aplanochytrium;Aplanochytrium (genus);sp. (Aplanochytrium (genus)),Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Labyrinthulida,Labyrinthulaceae,Aplanochytrium,NA,NA,NA
Otu769,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Cyclopina;Cyclopina (genus);Unknown Cyclopina (genus) species 7,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Cyclopina,NA,NA,NA
Otu307,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));Unknown Annelida (X (Annelida (class))) genus 16,Eukaryota,Opisthokonta,Metazoa,Annelida,NA,NA,NA,NA,NA,NA
Otu306,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa-Ascetosporea;Haplosporida;Haplosporidiidae;Haplosporidiidae (family);X (Haplosporidiidae (family));Haplosporidiidae (X (Haplosporidiidae (family)));X (Haplosporidiidae (X (Haplosporidiidae (family))));sp. (X (Haplosporidiidae (X (Haplosporidiidae (family))))),Eukaryota,Rhizaria,Cercozoa,Endomyxa-Ascetosporea,Haplosporida,Haplosporidiidae,NA,NA,NA,NA
Otu305,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class)))),Eukaryota,Opisthokonta,Metazoa,Annelida,NA,NA,NA,NA,NA,NA
Otu304,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Malacostraca,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Malacostraca,NA,NA,NA,NA
Otu303,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Maxillopoda (family);X (Maxillopoda (family));Maxillopoda (X (Maxillopoda (family)));X (Maxillopoda (X (Maxillopoda (family))));sp. (X (Maxillopoda (X (Maxillopoda (family))))),Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu302,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu301,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu300,Main genome;Eukaryota;Opisthokonta;Metazoa;Bryozoa;Bryozoa (class);X (Bryozoa (class));Bryozoa (X (Bryozoa (class)));XX (Bryozoa (X (Bryozoa (class))));Watersipora;Watersipora (strain);arcuata (Watersipora (strain)),Eukaryota,Opisthokonta,Metazoa,Bryozoa,Watersipora,NA,NA,NA,NA,NA
Otu309,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Pseudanthessius;Pseudanthessius (genus);Unknown Pseudanthessius (genus) species 2,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Pseudanthessius,NA,NA,NA
Otu308,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa-Ascetosporea;Haplosporida;Haplosporidiidae;Haplosporidiidae (family);X (Haplosporidiidae (family));Haplosporidiidae (X (Haplosporidiidae (family)));X (Haplosporidiidae (X (Haplosporidiidae (family))));sp. (X (Haplosporidiidae (X (Haplosporidiidae (family))))),Eukaryota,Rhizaria,Cercozoa,Endomyxa-Ascetosporea,Haplosporida,Haplosporidiidae,NA,NA,NA,NA
Otu163,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea (class);X (Gregarinomorphea (class));Gregarinomorphea (X (Gregarinomorphea (class)));XX (Gregarinomorphea (X (Gregarinomorphea (class))));Selenidium1;Selenidium1 (strain);sensimae,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Selenidium1,sensimae,NA,NA,NA,Selenidium1_sensimae
Otu162,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class)))),Eukaryota,Opisthokonta,Metazoa,Annelida,NA,NA,NA,NA,NA,NA
Otu161,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu160,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Acoelomorpha;Postmecynostomum;Postmecynostomum (genus);pictum,Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Acoelomorpha,Postmecynostomum,pictum,NA,Postmecynostomum_pictum
Otu167,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
Otu166,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Florideophyceae;Ceramiales;Ceramiaceae;Pterothamnion;Pterothamnion (genus),Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Pterothamnion,NA,NA,NA
Otu165,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Euryte;Euryte (genus);sp. (Euryte (genus)),Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Euryte,NA,NA,NA
Otu164,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa-Ascetosporea;Haplosporida;Haplosporidiidae;Haplosporidiidae (family);X (Haplosporidiidae (family));Haplosporidiidae (X (Haplosporidiidae (family)));X (Haplosporidiidae (X (Haplosporidiidae (family))));sp. (X (Haplosporidiidae (X (Haplosporidiidae (family))))),Eukaryota,Rhizaria,Cercozoa,Endomyxa-Ascetosporea,Haplosporida,Haplosporidiidae,NA,NA,NA,NA
Otu169,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae (class);X (Dinophyceae (class));Dinophyceae (X (Dinophyceae (class)));XX (Dinophyceae (X (Dinophyceae (class))));Dinophyceae (XX (Dinophyceae (X (Dinophyceae (class)))));XXX;Dinophyceae (XXX);XXX (Dinophyceae (XXX));sp. (XXX (Dinophyceae (XXX))),Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu168,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Maxillopoda (family);X (Maxillopoda (family));Maxillopoda (X (Maxillopoda (family)));X (Maxillopoda (X (Maxillopoda (family))));sp. (X (Maxillopoda (X (Maxillopoda (family))))),Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu1031,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Amblyosyllis;Amblyosyllis (strain),Eukaryota,Opisthokonta,Metazoa,Annelida,Amblyosyllis,NA,NA,NA,NA,NA
Otu73,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales (order);X (Chlorellales (order)),Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,NA,NA,NA,NA,NA
Otu70,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Unknown Crustacea order 4,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,NA,NA,NA,NA,NA
Otu76,Main genome;Eukaryota;Alveolata;Apicomplexa;Coccidiomorphea;Eimeriida;Eimeriidae;Unknown Eimeriidae family 6,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Eimeriida,Eimeriidae,NA,NA,NA,NA
Otu77,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
Otu75,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Platynereis;Platynereis (strain);dumerilii,Eukaryota,Opisthokonta,Metazoa,Annelida,Platynereis,dumerilii,NA,NA,NA,Platynereis_dumerilii
Otu78,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Polycladida;Stylochus;Stylochus (genus);Unknown Stylochus (genus) species 4,Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Polycladida,Stylochus,NA,NA,NA
Otu79,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Amblyosyllis;Amblyosyllis (strain),Eukaryota,Opisthokonta,Metazoa,Annelida,Amblyosyllis,NA,NA,NA,NA,NA
Otu550,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
Otu776,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
Otu953,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea (class);X (Gregarinomorphea (class));GRE5;Gregarinomorphea (GRE5);X (Gregarinomorphea (GRE5));GRE5 (X (Gregarinomorphea (GRE5)));X (GRE5 (X (Gregarinomorphea (GRE5))));Gregarinomorphea (X (GRE5 (X (Gregarinomorphea (GRE5)))));X (Gregarinomorphea (X (GRE5 (X (Gregarinomorphea (GRE5))))));GRE5 (X (Gregarinomorphea (X (GRE5 (X (Gregarinomorphea (GRE5)))))));XX (GRE5 (X (Gregarinomorphea (X (GRE5 (X (Gregarinomorphea (GRE5))))))));Gregarinomorphea (XX (GRE5 (X (Gregarinomorphea (X (GRE5 (X (Gregarinomorphea (GRE5)))))))));X (Gregarinomorphea (XX (GRE5 (X (Gregarinomorphea (X (GRE5 (X (Gregarinomorphea (GRE5))))))))));GRE5 (X (Gregarinomorphea (XX (GRE5 (X (Gregarinomorphea (X (GRE5 (X (Gregarinomorphea (GRE5)))))))))));XX (GRE5 (X (Gregarinomorphea (XX (GRE5 (X (Gregarinomorphea (X (GRE5 (X (Gregarinomorphea (GRE5))))))))))));sp. (XX (GRE5 (X (Gregarinomorphea (XX (GRE5 (X (Gregarinomorphea (X (GRE5 (X (Gregarinomorphea (GRE5))))))))))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,GRE5,NA,NA,NA,NA,NA
Otu950,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Phaeophyceae;Phaeophyceae (class);X (Phaeophyceae (class));Phaeophyceae (X (Phaeophyceae (class)));XX (Phaeophyceae (X (Phaeophyceae (class)))),Eukaryota,Stramenopiles,Ochrophyta,Phaeophyceae,NA,NA,NA,NA,NA,NA
Otu951,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea (class);X (Gregarinomorphea (class));Gregarinomorphea (X (Gregarinomorphea (class)));Unknown Gregarinomorphea (X (Gregarinomorphea (class))) genus 1,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,NA,NA,NA,NA,NA,NA
Otu956,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lankesteria;Lankesteria (genus);ascidiae,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Lecudinidae,Lankesteria,ascidiae,NA,Lankesteria_ascidiae
Otu957,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Porosporidae;Porosporidae (family);X (Porosporidae (family));Porosporidae (X (Porosporidae (family)));X (Porosporidae (X (Porosporidae (family))));sp. (X (Porosporidae (X (Porosporidae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,NA,NA,NA,NA
