OTUID,taxonomicClassificationOrig,Domain,Supergroup,Division/Kingdom,Phylum/Class,Level_X,Level_XX,Level_XXX,Level_XXXX,Level_XXXXX,genus_species
Otu36,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu550,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Unknown Turbellaria order 6,Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,NA,NA,NA,NA,NA
Otu37,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Zaus;Zaus (genus);caeruleus (Zaus (genus)),Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Zaus,NA,NA,NA
Otu1626,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Porosporidae;Porosporidae (family);X (Porosporidae (family));Porosporidae (X (Porosporidae (family)));X (Porosporidae (X (Porosporidae (family))));sp. (X (Porosporidae (X (Porosporidae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,NA,NA,NA,NA
Otu551,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Ostracoda;Unknown Ostracoda family 2,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA
Otu34,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Eusyllis;Eusyllis (strain);blomstrandi,Eukaryota,Opisthokonta,Metazoa,Annelida,Eusyllis,blomstrandi,NA,NA,NA,Eusyllis_blomstrandi
Otu1627,Main genome;Eukaryota;Archaeplastida;Prasinodermophyta;Prasinodermophyceae;Prasinodermales;Prasinodermaceae;Unknown Prasinodermaceae family 1,Eukaryota,Archaeplastida,Prasinodermophyta,Prasinodermophyceae,Prasinodermales,Prasinodermaceae,NA,NA,NA,NA
Otu952,Main genome;Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa (phylum);X (Centroheliozoa (phylum));Centroheliozoa (X (Centroheliozoa (phylum)));XX (Centroheliozoa (X (Centroheliozoa (phylum))));Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum)))));XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))));Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum)))))));XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))))));Centroheliozoa (XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum)))))))));XXXX (Centroheliozoa (XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))))))));sp. (XXXX (Centroheliozoa (XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))))))))),Eukaryota,Hacrobia,Centroheliozoa,NA,NA,NA,NA,NA,NA,NA
Otu32,Main genome;Eukaryota;Opisthokonta;Metazoa;Nemertea;Nemertea (class);X (Nemertea (class));Nemertea (X (Nemertea (class)));XX (Nemertea (X (Nemertea (class))));Parborlasia;Parborlasia (strain);corrugatus,Eukaryota,Opisthokonta,Metazoa,Nemertea,Parborlasia,corrugatus,NA,NA,NA,Parborlasia_corrugatus
Otu950,Main genome;Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria (class);X (Cnidaria (class));Hydrozoa;Unknown Hydrozoa genus 2,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Hydrozoa,NA,NA,NA,NA,NA
Otu33,Main genome;Eukaryota;Opisthokonta;Metazoa;Nemertea;Nemertea (class);X (Nemertea (class));Nemertea (X (Nemertea (class)));XX (Nemertea (X (Nemertea (class))));Cephalothrix;Cephalothrix (strain),Eukaryota,Opisthokonta,Metazoa,Nemertea,Cephalothrix,NA,NA,NA,NA,NA
Otu951,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Araphid-pennate;Tabularia;Unknown Tabularia species 1,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Araphid-pennate,Tabularia,NA,NA,NA,NA
Otu30,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
Otu956,Main genome;Eukaryota;Rhizaria;Cercozoa,Eukaryota,Rhizaria,Cercozoa,NA,NA,NA,NA,NA,NA,NA
Otu31,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Lecudinidae,NA,NA,NA,NA
Otu1628,Main genome;Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia;Sessilida;Sessilida (family);X (Sessilida (family));Sessilida (X (Sessilida (family)));X (Sessilida (X (Sessilida (family))));sp. (X (Sessilida (X (Sessilida (family))))),Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia,Sessilida,NA,NA,NA,NA
Otu957,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros (species);debilis (Chaetoceros (species)),Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Polar-centric-Mediophyceae,Chaetoceros,NA,NA,NA,NA
Otu1239,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class)))),Eukaryota,Opisthokonta,Metazoa,Annelida,NA,NA,NA,NA,NA,NA
Otu1238,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);Unknown Chromadorea (order) family 10,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA,NA
Otu1629,Main genome;Eukaryota;Amoebozoa;Lobosa;Discosea-Flabellinia;Vannellida;Vannellidae;Unknown Vannellidae family 1,Eukaryota,Amoebozoa,Lobosa,Discosea-Flabellinia,Vannellida,Vannellidae,NA,NA,NA,NA
Otu954,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Unknown X (Bacillariophyta (class)) family 4,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,NA,NA,NA,NA,NA,NA
Otu1231,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea (class);X (Gregarinomorphea (class));Gregarinomorphea (X (Gregarinomorphea (class)));XX (Gregarinomorphea (X (Gregarinomorphea (class))));Selenidium1;Selenidium1 (strain);boccardiellae,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Selenidium1,boccardiellae,NA,NA,NA,Selenidium1_boccardiellae
Otu1230,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);Unknown Annelida (class) order 4,Eukaryota,Opisthokonta,Metazoa,Annelida,NA,NA,NA,NA,NA,NA
Otu1233,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea (class);X (Gregarinomorphea (class));GRE3;Gregarinomorphea (GRE3);X (Gregarinomorphea (GRE3));GRE3 (X (Gregarinomorphea (GRE3)));X (GRE3 (X (Gregarinomorphea (GRE3))));Gregarinomorphea (X (GRE3 (X (Gregarinomorphea (GRE3)))));X (Gregarinomorphea (X (GRE3 (X (Gregarinomorphea (GRE3))))));GRE3 (X (Gregarinomorphea (X (GRE3 (X (Gregarinomorphea (GRE3)))))));XX (GRE3 (X (Gregarinomorphea (X (GRE3 (X (Gregarinomorphea (GRE3))))))));Gregarinomorphea (XX (GRE3 (X (Gregarinomorphea (X (GRE3 (X (Gregarinomorphea (GRE3)))))))));X (Gregarinomorphea (XX (GRE3 (X (Gregarinomorphea (X (GRE3 (X (Gregarinomorphea (GRE3))))))))));GRE3 (X (Gregarinomorphea (XX (GRE3 (X (Gregarinomorphea (X (GRE3 (X (Gregarinomorphea (GRE3)))))))))));XX (GRE3 (X (Gregarinomorphea (XX (GRE3 (X (Gregarinomorphea (X (GRE3 (X (Gregarinomorphea (GRE3))))))))))));sp. (XX (GRE3 (X (Gregarinomorphea (XX (GRE3 (X (Gregarinomorphea (X (GRE3 (X (Gregarinomorphea (GRE3))))))))))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,GRE3,NA,NA,NA,NA,NA
Otu1232,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Urosporidae;Unknown Urosporidae family 1,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Urosporidae,NA,NA,NA,NA
Otu1235,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lecudinidae (family);X (Lecudinidae (family));Lecudinidae (X (Lecudinidae (family)));X (Lecudinidae (X (Lecudinidae (family))));sp. (X (Lecudinidae (X (Lecudinidae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Lecudinidae,NA,NA,NA,NA
Otu1234,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,NA,NA,NA,NA,NA
Otu1237,Main genome;Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes (family);X (Agaricomycetes (family));Agaricomycetes (X (Agaricomycetes (family)));X (Agaricomycetes (X (Agaricomycetes (family))));sp. (X (Agaricomycetes (X (Agaricomycetes (family))))),Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,NA,NA,NA,NA
Otu1236,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Protoperidiniaceae;Unknown Protoperidiniaceae family 2,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,NA,NA,NA,NA
Otu893,Main genome;Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1C;MAST-1C (order);X (MAST-1C (order));MAST-1C (X (MAST-1C (order)));XX (MAST-1C (X (MAST-1C (order))));MAST-1C (XX (MAST-1C (X (MAST-1C (order)))));XX (MAST-1C (XX (MAST-1C (X (MAST-1C (order))))));sp. (XX (MAST-1C (XX (MAST-1C (X (MAST-1C (order))))))),Eukaryota,Stramenopiles,Pseudofungi,MAST-1,MAST-1C,NA,NA,NA,NA,NA
Otu892,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Polar-centric-Mediophyceae,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Polar-centric-Mediophyceae,NA,NA,NA,NA,NA
Otu2259,Main genome;Eukaryota;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,NA,NA,NA,NA
Otu891,Main genome;Eukaryota;Opisthokonta;Metazoa;Bryozoa;Bryozoa (class);X (Bryozoa (class));Bryozoa (X (Bryozoa (class)));XX (Bryozoa (X (Bryozoa (class))));Disporella;Disporella (strain);neapolitana (Disporella (strain)),Eukaryota,Opisthokonta,Metazoa,Bryozoa,Disporella,NA,NA,NA,NA,NA
Otu890,Main genome;Eukaryota;Opisthokonta;Metazoa;Nemertea;Nemertea (class);X (Nemertea (class));Nemertea (X (Nemertea (class)));XX (Nemertea (X (Nemertea (class)))),Eukaryota,Opisthokonta,Metazoa,Nemertea,NA,NA,NA,NA,NA,NA
Otu897,Main genome;Eukaryota;Opisthokonta;Metazoa;Porifera;Porifera (class);X (Porifera (class));Demospongiae;Halisarca;Halisarca (species);dujardini (Halisarca (species)),Eukaryota,Opisthokonta,Metazoa,Porifera,Demospongiae,Halisarca,NA,NA,NA,NA
Otu896,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Unknown Turbellaria order 9,Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,NA,NA,NA,NA,NA
Otu895,Main genome;Eukaryota;Opisthokonta;Metazoa;Porifera;Porifera (class);X (Porifera (class));Demospongiae;Unknown Demospongiae genus 1,Eukaryota,Opisthokonta,Metazoa,Porifera,Demospongiae,NA,NA,NA,NA,NA
Otu894,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Unknown Eugregarinorida order 2,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,NA,NA,NA,NA,NA
Otu1305,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Ostracoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA
Otu1304,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Unknown Maxillopoda family 22,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu1307,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea (class);X (Gregarinomorphea (class));GRE6;Gregarinomorphea (GRE6);X (Gregarinomorphea (GRE6));GRE6 (X (Gregarinomorphea (GRE6)));X (GRE6 (X (Gregarinomorphea (GRE6))));Gregarinomorphea (X (GRE6 (X (Gregarinomorphea (GRE6)))));X (Gregarinomorphea (X (GRE6 (X (Gregarinomorphea (GRE6))))));GRE6 (X (Gregarinomorphea (X (GRE6 (X (Gregarinomorphea (GRE6)))))));XX (GRE6 (X (Gregarinomorphea (X (GRE6 (X (Gregarinomorphea (GRE6))))))));Gregarinomorphea (XX (GRE6 (X (Gregarinomorphea (X (GRE6 (X (Gregarinomorphea (GRE6)))))))));X (Gregarinomorphea (XX (GRE6 (X (Gregarinomorphea (X (GRE6 (X (Gregarinomorphea (GRE6))))))))));GRE6 (X (Gregarinomorphea (XX (GRE6 (X (Gregarinomorphea (X (GRE6 (X (Gregarinomorphea (GRE6)))))))))));XX (GRE6 (X (Gregarinomorphea (XX (GRE6 (X (Gregarinomorphea (X (GRE6 (X (Gregarinomorphea (GRE6))))))))))));sp. (XX (GRE6 (X (Gregarinomorphea (XX (GRE6 (X (Gregarinomorphea (X (GRE6 (X (Gregarinomorphea (GRE6))))))))))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,GRE6,NA,NA,NA,NA,NA
Otu1303,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Cephaloidophoridae;Unknown Cephaloidophoridae family 11,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Cephaloidophoridae,NA,NA,NA,NA
Otu1302,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Heteroconchia,Eukaryota,Opisthokonta,Metazoa,Mollusca,Bivalvia,Heteroconchia,NA,NA,NA,NA
Otu1309,Main genome;Eukaryota;Opisthokonta;Metazoa;Craniata;Craniata (class);X (Craniata (class));Teleostei,Eukaryota,Opisthokonta,Metazoa,Craniata,Teleostei,NA,NA,NA,NA,NA
Otu1308,Main genome;Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Suctoria (order);X (Suctoria (order));Suctoria (X (Suctoria (order)));XX (Suctoria (X (Suctoria (order))));Suctoria (XX (Suctoria (X (Suctoria (order)))));XX (Suctoria (XX (Suctoria (X (Suctoria (order))))));sp. (XX (Suctoria (XX (Suctoria (X (Suctoria (order))))))),Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,NA,NA,NA,NA,NA
Otu1011,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae (class);X (Chrysophyceae (class));Chrysophyceae (X (Chrysophyceae (class)));XX (Chrysophyceae (X (Chrysophyceae (class))));Chrysophyceae (XX (Chrysophyceae (X (Chrysophyceae (class)))));XXX (Chrysophyceae (XX (Chrysophyceae (X (Chrysophyceae (class))))));Chrysophyceae (XXX (Chrysophyceae (XX (Chrysophyceae (X (Chrysophyceae (class)))))));XXX (Chrysophyceae (XXX (Chrysophyceae (XX (Chrysophyceae (X (Chrysophyceae (class))))))));sp. (XXX (Chrysophyceae (XXX (Chrysophyceae (XX (Chrysophyceae (X (Chrysophyceae (class))))))))),Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,NA,NA,NA,NA,NA,NA
Otu1013,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Porosporidae;Porosporidae (family);X (Porosporidae (family));Porosporidae (X (Porosporidae (family)));X (Porosporidae (X (Porosporidae (family))));sp. (X (Porosporidae (X (Porosporidae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,NA,NA,NA,NA
Otu1012,Main genome;Eukaryota;Alveolata;Dinoflagellata;Syndiniales,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,NA,NA,NA,NA,NA,NA
Otu1014,Main genome;Eukaryota;Opisthokonta;Metazoa;Gastrotricha;Gastrotricha (class);X (Gastrotricha (class));Gastrotricha (X (Gastrotricha (class)));XX (Gastrotricha (X (Gastrotricha (class))));Chaetonotus;Chaetonotus (strain);sp. (Chaetonotus (strain)),Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Chaetonotus,NA,NA,NA,NA,NA
Otu1017,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);X (Chromadorea (order));Unknown X (Chromadorea (order)) genus 2,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA,NA
Otu1016,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea (class);X (Gregarinomorphea (class));GRE1;Gregarinomorphea (GRE1);X (Gregarinomorphea (GRE1));GRE1 (X (Gregarinomorphea (GRE1)));X (GRE1 (X (Gregarinomorphea (GRE1))));Gregarinomorphea (X (GRE1 (X (Gregarinomorphea (GRE1)))));X (Gregarinomorphea (X (GRE1 (X (Gregarinomorphea (GRE1))))));GRE1 (X (Gregarinomorphea (X (GRE1 (X (Gregarinomorphea (GRE1)))))));XX (GRE1 (X (Gregarinomorphea (X (GRE1 (X (Gregarinomorphea (GRE1))))))));Gregarinomorphea (XX (GRE1 (X (Gregarinomorphea (X (GRE1 (X (Gregarinomorphea (GRE1)))))))));X (Gregarinomorphea (XX (GRE1 (X (Gregarinomorphea (X (GRE1 (X (Gregarinomorphea (GRE1))))))))));GRE1 (X (Gregarinomorphea (XX (GRE1 (X (Gregarinomorphea (X (GRE1 (X (Gregarinomorphea (GRE1)))))))))));XX (GRE1 (X (Gregarinomorphea (XX (GRE1 (X (Gregarinomorphea (X (GRE1 (X (Gregarinomorphea (GRE1))))))))))));sp. (XX (GRE1 (X (Gregarinomorphea (XX (GRE1 (X (Gregarinomorphea (X (GRE1 (X (Gregarinomorphea (GRE1))))))))))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,GRE1,NA,NA,NA,NA,NA
Otu1019,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Gastropoda;Caenogastropoda;Unknown Caenogastropoda family 1,Eukaryota,Opisthokonta,Metazoa,Mollusca,Gastropoda,Caenogastropoda,NA,NA,NA,NA
Otu1018,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea (class);X (Gregarinomorphea (class));Gregarinomorphea (X (Gregarinomorphea (class)));XX (Gregarinomorphea (X (Gregarinomorphea (class))));Selenidium1;Selenidium1 (strain);echinatum (Selenidium1 (strain)),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Selenidium1,NA,NA,NA,NA,NA
Otu572,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Hesiospina;Hesiospina (strain);vestimentifera,Eukaryota,Opisthokonta,Metazoa,Annelida,Hesiospina,vestimentifera,NA,NA,NA,Hesiospina_vestimentifera
Otu573,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Phaeophyceae;Phaeophyceae (class);X (Phaeophyceae (class));Phaeophyceae (X (Phaeophyceae (class)));XX (Phaeophyceae (X (Phaeophyceae (class)))),Eukaryota,Stramenopiles,Ochrophyta,Phaeophyceae,NA,NA,NA,NA,NA,NA
Otu576,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class)))),Eukaryota,Opisthokonta,Metazoa,Annelida,NA,NA,NA,NA,NA,NA
Otu577,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Oblongichytrida;Oblongichytridiaceae;Unknown Oblongichytridiaceae family 1,Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Oblongichytrida,Oblongichytridiaceae,NA,NA,NA,NA
Otu751,Main genome;Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa (phylum);X (Centroheliozoa (phylum)),Eukaryota,Hacrobia,Centroheliozoa,NA,NA,NA,NA,NA,NA,NA
Otu752,Main genome;Eukaryota;Stramenopiles;Stramenopiles (kingdom);X (Stramenopiles (kingdom));Stramenopiles (X (Stramenopiles (kingdom)));XX (Stramenopiles (X (Stramenopiles (kingdom))));Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom)))));XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))));Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom)))))));XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))))));Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom)))))))));XXXXX (Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))))))));Stramenopiles (XXXXX (Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom)))))))))));XXXXX (Stramenopiles (XXXXX (Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))))))))));sp. (XXXXX (Stramenopiles (XXXXX (Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))))))))))),Eukaryota,Stramenopiles,NA,NA,NA,NA,NA,NA,NA,NA
Otu753,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae;A (Strobilidiidae);Rimostrombidium;A (Rimostrombidium);Rimostrombidium (A (Rimostrombidium));A (Rimostrombidium (A (Rimostrombidium)));sp. (A (Rimostrombidium (A (Rimostrombidium)))),Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Rimostrombidium,NA,NA,NA
Otu754,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;Ventrifissuridae;Ventrifissuridae (family);X (Ventrifissuridae (family));Ventrifissuridae (X (Ventrifissuridae (family)));X (Ventrifissuridae (X (Ventrifissuridae (family))));sp. (X (Ventrifissuridae (X (Ventrifissuridae (family))))),Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,Ventrifissuridae,NA,NA,NA,NA
Otu755,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);Unknown Chromadorea (order) family 4,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA,NA
Otu208,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Unknown Eugregarinorida order 1,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,NA,NA,NA,NA,NA
Otu209,Main genome;Eukaryota;Alveolata;Ciliophora;Heterotrichea;Heterotrichea (class);X (Heterotrichea (class));Condylostomatidae;Condylostentor;Condylostentor (species);auriculatus,Eukaryota,Alveolata,Ciliophora,Heterotrichea,Condylostomatidae,Condylostentor,auriculatus,NA,NA,Condylostentor_auriculatus
Otu206,Main genome;Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1 (family);X (Dino-Group-I-Clade-1 (family));Dino-Group-I-Clade-1 (X (Dino-Group-I-Clade-1 (family)));X (Dino-Group-I-Clade-1 (X (Dino-Group-I-Clade-1 (family))));sp. (X (Dino-Group-I-Clade-1 (X (Dino-Group-I-Clade-1 (family))))),Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,NA,NA,NA,NA
Otu207,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Maxillopoda (family);X (Maxillopoda (family));Maxillopoda (X (Maxillopoda (family)));X (Maxillopoda (X (Maxillopoda (family))));sp. (X (Maxillopoda (X (Maxillopoda (family))))),Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu204,Main genome;Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Suctoria (order);X (Suctoria (order));Suctoria (X (Suctoria (order)));XX (Suctoria (X (Suctoria (order))));Suctoria (XX (Suctoria (X (Suctoria (order)))));XX (Suctoria (XX (Suctoria (X (Suctoria (order))))));sp. (XX (Suctoria (XX (Suctoria (X (Suctoria (order))))))),Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,NA,NA,NA,NA,NA
Otu205,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Kryptoperidiniaceae;Blixaea;Blixaea (genus);Unknown Blixaea (genus) species 1,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Kryptoperidiniaceae,Blixaea,NA,NA,NA
Otu202,Main genome;Eukaryota;Opisthokonta;Metazoa;Nemertea;Nemertea (class);X (Nemertea (class));Nemertea (X (Nemertea (class)));XX (Nemertea (X (Nemertea (class)))),Eukaryota,Opisthokonta,Metazoa,Nemertea,NA,NA,NA,NA,NA,NA
Otu203,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Branchiomma;Branchiomma (strain);sp. (Branchiomma (strain)),Eukaryota,Opisthokonta,Metazoa,Annelida,Branchiomma,NA,NA,NA,NA,NA
Otu201,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class)))),Eukaryota,Opisthokonta,Metazoa,Annelida,NA,NA,NA,NA,NA,NA
